age,species
14,animal_other
13,animal_wolf
13,animal_otherfox
14,animal_husky
20,animal_other
18,animal_wolf
15,animal_wolf
15,animal_tiger
15,animal_snowleopard
15,animal_cheetah
15,animal_domesticcat
15,animal_dragon
23,animal_otherdog
23,animal_lion
23,animal_dragon
23,animal_bat
24,animal_lizard
14,animal_dragon
13,animal_otherdog
27,animal_redfox
27,animal_panther
27,animal_cougar
26,animal_husky
26,animal_horse
31,animal_redpanda
54,animal_tiger
54,animal_otherungulate
54,animal_other
20,animal_wolf
19,animal_dragon
21,animal_other
31,animal_otherdog
41,animal_kitsune
41,animal_domesticcat
41,animal_dragon
41,animal_raccoon
41,animal_riverotter
41,animal_redpanda
41,animal_deer
41,animal_other
41,animal_rabbit
41,animal_lemur
41,animal_griffin
26,animal_raccoon
26,animal_other
17,animal_other
53,animal_hyaena
19,animal_dragon
25,animal_redfox
25,animal_raccoon
25,animal_kangaroo
42,animal_otherdog
42,animal_panther
26,animal_wolf
43,animal_redfox
38,animal_wolf
46,animal_deer
36,animal_wolf
18,animal_wolf
18,animal_otherfox
18,animal_dragon
24,animal_arcticfox
28,animal_otherfeline
28,animal_other
28,animal_otherbird
28,animal_griffin
25,animal_othermustelid
46,animal_dragon
22,animal_redfox
28,animal_bat
18,animal_other
16,animal_wolf
13,animal_wolf
13,animal_dragon
27,animal_wolf
27,animal_collie
14,animal_other
35,animal_otherfeline
18,animal_otherfox
20,animal_other
26,animal_coyote
57,animal_snowleopard
14,animal_snowleopard
20,animal_redfox
20,animal_riverotter
20,animal_hyaena
13,animal_wolf
20,animal_wolf
20,animal_redfox
20,animal_dragon
24,animal_other
27,animal_other
22,animal_redfox
18,animal_domesticcat
18,animal_dragon
18,animal_otherbear
15,animal_skunk
19,animal_wolf
19,animal_dragon
19,animal_lizard
19,animal_dinosaur
19,animal_brownbear
19,animal_grizzlybear
19,animal_otherbear
19,animal_raptor
19,animal_kangaroo
14,animal_hyaena
29,animal_domesticcat
29,animal_otherfeline
16,animal_coyote
15,animal_dragon
17,animal_husky
24,animal_rabbit
23,animal_domesticcat
29,animal_squirrel
29,animal_rabbit
18,animal_wolf
18,animal_otherfox
18,animal_jackal
21,animal_wolf
15,animal_wolf
17,animal_wolf
17,animal_lion
17,animal_leopard
17,animal_riverotter
16,animal_wolf
16,animal_dragon
23,animal_domesticcat
23,animal_otherfeline
23,animal_other
37,animal_tiger
37,animal_domesticcat
37,animal_horse
37,animal_other
28,animal_dragon
13,animal_redfox
13,animal_bat
21,animal_redfox
21,animal_otherfox
27,animal_wolf
34,animal_wolf
17,animal_wolf
17,animal_redfox
17,animal_greyfox
17,animal_arcticfox
17,animal_kitsune
17,animal_otherfox
17,animal_coyote
17,animal_jackal
17,animal_germanshepherd
17,animal_husky
17,animal_collie
17,animal_brownbear
17,animal_grizzlybear
17,animal_pandabear
17,animal_polarbear
16,animal_wolf
16,animal_wolf
16,animal_dragon
16,animal_other
24,animal_other
14,animal_wolf
14,animal_lion
17,animal_wolf
20,animal_wolf
46,animal_coyote
46,animal_cougar
46,animal_raptor
46,animal_griffin
21,animal_grizzlybear
25,animal_othercanine
25,animal_griffin
19,animal_wolf
19,animal_lion
19,animal_grizzlybear
19,animal_husky
14,animal_wolf
14,animal_redfox
14,animal_greyfox
14,animal_arcticfox
14,animal_tiger
14,animal_leopard
14,animal_snowleopard
16,animal_tiger
24,animal_redfox
34,animal_bat
31,animal_wolf
38,animal_wolf
38,animal_brownbear
31,animal_other
52,animal_riverotter
52,animal_seaotter
42,animal_othermustelid
17,animal_wolf
14,animal_other
19,animal_wolf
19,animal_domesticcat
16,animal_domesticcat
16,animal_dragon
16,animal_bat
23,animal_otherprimate
23,animal_wolf
23,animal_redfox
17,animal_wolf
17,animal_germanshepherd
19,animal_lion
19,animal_domesticcat
19,animal_dinosaur
19,animal_horse
19,animal_pandabear
19,animal_lion
19,animal_domesticcat
19,animal_dinosaur
19,animal_horse
19,animal_pandabear
13,animal_wolf
20,animal_husky
16,animal_wolf
16,animal_domesticcat
21,animal_wolf
21,animal_otherfox
21,animal_cheetah
21,animal_redpanda
21,animal_deer
21,animal_squirrel
21,animal_other
21,animal_otherbird
21,animal_rabbit
21,animal_kangaroo
18,animal_wolf
18,animal_dinosaur
14,animal_wolf
17,animal_othercanine
15,animal_wolf
15,animal_wolf
15,animal_redfox
15,animal_husky
15,animal_otherdog
15,animal_snowleopard
15,animal_panther
15,animal_domesticcat
15,animal_skunk
15,animal_horse
15,animal_grizzlybear
16,animal_dragon
16,animal_othercanine
16,animal_dragon
11,animal_rat
11,animal_other
71,animal_other
14,animal_other
17,animal_otherfox
17,animal_raven
19,animal_riverotter
22,animal_otherfeline
22,animal_other
25,animal_otherfox
25,animal_tiger
25,animal_otherfeline
21,animal_wolf
22,animal_germanshepherd
22,animal_hyaena
20,animal_redfox
20,animal_raccoon
20,animal_otherbird
19,animal_other
15,animal_dragon
15,animal_other
18,animal_wolf
23,animal_domesticcat
23,animal_bat
16,animal_wolf
16,animal_otherfeline
19,animal_domesticcat
14,animal_wolf
14,animal_coyote
14,animal_jackal
14,animal_hyaena
18,animal_redfox
18,animal_rabbit
21,animal_wolf
21,animal_redfox
21,animal_dragon
21,animal_raccoon
21,animal_horse
21,animal_deer
18,animal_other
20,animal_skunk
20,animal_badger
20,animal_otherfox
18,animal_lizard
18,animal_raptor
18,animal_otherbird
22,animal_otherfox
22,animal_otherfeline
22,animal_dragon
22,animal_otherbear
22,animal_other
16,animal_husky
1,animal_domesticcat
19,animal_tiger
19,animal_polarbear
17,animal_wolf
17,animal_otherfox
17,animal_otherdog
23,animal_snowleopard
22,animal_wolf
22,animal_snowleopard
23,animal_wolf
16,animal_wolf
21,animal_other
20,animal_husky
43,animal_grizzlybear
20,animal_wolf
20,animal_husky
20,animal_otherbird
46,animal_riverotter
24,animal_domesticcat
16,animal_coyote
16,animal_otherreptile
16,animal_other
16,animal_rabbit
26,animal_wolf
26,animal_redfox
26,animal_greyfox
26,animal_jackal
1,animal_dragon
15,animal_wolf
15,animal_redfox
15,animal_germanshepherd
15,animal_husky
17,animal_othercanine
17,animal_otherfeline
16,animal_wolf
16,animal_other
16,animal_hyaena
16,animal_domesticcat
29,animal_dragon
41,animal_rat
13,animal_bat
18,animal_wolf
18,animal_arcticfox
18,animal_rabbit
19,animal_redfox
19,animal_otherfox
19,animal_other
15,animal_dragon
27,animal_wolf
16,animal_tiger
19,animal_wolf
19,animal_jackal
16,animal_cheetah
18,animal_dragon
19,animal_otherdog
20,animal_coyote
19,animal_otherfeline
22,animal_bat
23,animal_wolf
25,animal_domesticcat
21,animal_dragon
20,animal_otherdog
21,animal_othermustelid
18,animal_redpanda
19,animal_otherfox
34,animal_redfox
34,animal_rabbit
21,animal_other
22,animal_arcticfox
17,animal_dragon
21,animal_redfox
20,animal_seaotter
19,animal_redfox
30,animal_dinosaur
21,animal_other
22,animal_lizard
22,animal_otherreptile
18,animal_arcticfox
18,animal_lion
18,animal_raccoon
20,animal_otherfox
23,animal_raccoon
23,animal_deer
30,animal_mouse
20,animal_lizard
27,animal_otherfox
30,animal_dragon
30,animal_dinosaur
26,animal_panther
21,animal_otherdog
21,animal_dragon
18,animal_otherdog
18,animal_other
18,animal_bat
18,animal_redfox
18,animal_otherfox
18,animal_otherdog
22,animal_redpanda
35,animal_otherdog
25,animal_other
25,animal_otherbird
19,animal_dragon
30,animal_rabbit
19,animal_raven
19,animal_otherbird
19,animal_redfox
25,animal_skunk
22,animal_greyfox
22,animal_otherfox
24,animal_redfox
24,animal_riverotter
24,animal_redpanda
24,animal_mouse
24,animal_rat
24,animal_other
24,animal_rabbit
21,animal_wolf
30,animal_husky
22,animal_otherfox
22,animal_germanshepherd
32,animal_dragon
20,animal_otherbird
21,animal_germanshepherd
19,animal_coyote
26,animal_wolf
17,animal_dragon
27,animal_dragon
29,animal_greyfox
29,animal_raccoon
19,animal_redfox
19,animal_deer
21,animal_pandabear
21,animal_husky
19,animal_lion
20,animal_otherbird
24,animal_rabbit
19,animal_other
22,animal_raccoon
17,animal_coyote
15,animal_wolf
15,animal_husky
19,animal_raccoon
31,animal_skunk
17,animal_domesticcat
20,animal_skunk
22,animal_horse
19,animal_otherreptile
23,animal_redfox
21,animal_dragon
25,animal_domesticcat
22,animal_otherdog
20,animal_leopard
20,animal_raptor
19,animal_rabbit
26,animal_redfox
19,animal_arcticfox
23,animal_other
24,animal_other
21,animal_hyaena
18,animal_domesticcat
47,animal_wolf
47,animal_other
20,animal_raptor
25,animal_other
22,animal_griffin
28,animal_tiger
28,animal_otherfeline
28,animal_otherbear
27,animal_otherbird
22,animal_otherbird
30,animal_jackal
30,animal_collie
30,animal_other
30,animal_kangaroo
34,animal_tiger
34,animal_domesticcat
18,animal_domesticcat
18,animal_brownbear
18,animal_grizzlybear
22,animal_domesticcat
21,animal_wolf
21,animal_raccoon
21,animal_otherungulate
14,animal_otherbird
24,animal_tiger
24,animal_dragon
24,animal_otherreptile
24,animal_horse
24,animal_otherungulate
18,animal_bat
29,animal_wolf
29,animal_coyote
29,animal_otherdog
12,animal_wolf
12,animal_raptor
23,animal_othercanine
23,animal_deer
23,animal_other
24,animal_redfox
24,animal_tiger
24,animal_redpanda
24,animal_other
25,animal_dragon
25,animal_deer
25,animal_other
25,animal_raptor
24,animal_other
19,animal_otherfeline
19,animal_rabbit
24,animal_jackal
24,animal_otherreptile
24,animal_skunk
24,animal_other
24,animal_rabbit
37,animal_otherdog
37,animal_other
32,animal_wolf
32,animal_otherdog
32,animal_otherungulate
19,animal_raccoon
19,animal_redpanda
19,animal_wolf
17,animal_panther
18,animal_dragon
18,animal_lizard
18,animal_dinosaur
27,animal_othercanine
19,animal_othermusteloid
21,animal_wolf
14,animal_other
22,animal_domesticcat
22,animal_otherfeline
21,animal_wolf
13,animal_wolf
13,animal_redfox
13,animal_kitsune
13,animal_coyote
13,animal_jackal
13,animal_husky
13,animal_dragon
2,animal_snowleopard
17,animal_cheetah
17,animal_dragon
26,animal_dragon
19,animal_hyaena
23,animal_redfox
23,animal_greyfox
21,animal_otherreptile
21,animal_raptor
21,animal_dragon
41,animal_tiger
41,animal_lion
41,animal_otherfeline
19,animal_arcticfox
23,animal_husky
20,animal_wolf
21,animal_redfox
18,animal_wolf
19,animal_redfox
23,animal_redfox
21,animal_skunk
20,animal_wolf
18,animal_jackal
18,animal_husky
18,animal_germanshepherd
18,animal_otherdog
27,animal_wolf
19,animal_brownbear
19,animal_skunk
19,animal_wolf
19,animal_dragon
22,animal_bat
16,animal_other
23,animal_snowleopard
20,animal_other
21,animal_dragon
26,animal_skunk
14,animal_wolf
14,animal_redfox
14,animal_germanshepherd
14,animal_husky
14,animal_snowleopard
14,animal_cheetah
14,animal_brownbear
14,animal_rabbit
21,animal_other
30,animal_other
17,animal_otherfox
17,animal_brownbear
16,animal_deer
16,animal_other
21,animal_wolf
21,animal_otherbird
21,animal_griffin
29,animal_wolf
19,animal_germanshepherd
19,animal_dragon
19,animal_griffin
21,animal_griffin
15,animal_wolf
15,animal_domesticcat
21,animal_wolf
21,animal_snowleopard
17,animal_otherfeline
12,animal_other
19,animal_wolf
19,animal_husky
19,animal_otherdog
19,animal_domesticcat
19,animal_other
19,animal_raptor
15,animal_other
20,animal_lion
21,animal_other
19,animal_other
21,animal_raccoon
21,animal_skunk
18,animal_redfox
17,animal_wolf
15,animal_husky
19,animal_dragon
19,animal_lizard
19,animal_raptor
21,animal_other
15,animal_redfox
15,animal_husky
22,animal_raven
22,animal_raptor
14,animal_otherbird
22,animal_redfox
25,animal_wolf
17,animal_other
25,animal_otherreptile
22,animal_othermusteloid
19,animal_redpanda
20,animal_dragon
34,animal_wolf
34,animal_otherdog
25,animal_lion
20,animal_rabbit
26,animal_redfox
26,animal_snowleopard
26,animal_dragon
26,animal_otherungulate
26,animal_other
23,animal_otherdog
23,animal_otherungulate
23,animal_otherbear
23,animal_rat
23,animal_other
1,animal_lion
1,animal_raptor
1,animal_griffin
22,animal_deer
22,animal_otherungulate
22,animal_other
21,animal_otherfeline
20,animal_arcticfox
20,animal_husky
20,animal_domesticcat
20,animal_otherreptile
20,animal_riverotter
23,animal_greyfox
23,animal_horse
26,animal_otherfeline
17,animal_wolf
18,animal_wolf
21,animal_othermarsupial
20,animal_otherfeline
19,animal_dragon
19,animal_otherreptile
21,animal_otherdog
21,animal_othercanine
19,animal_weasel
28,animal_deer
19,animal_domesticcat
19,animal_dragon
24,animal_otherreptile
24,animal_deer
24,animal_other
24,animal_rabbit
21,animal_otherfox
20,animal_mouse
21,animal_other
20,animal_rabbit
20,animal_husky
20,animal_riverotter
16,animal_tiger
16,animal_snowleopard
28,animal_panther
28,animal_othermusteloid
28,animal_other
17,animal_other
18,animal_riverotter
23,animal_greyfox
23,animal_dragon
23,animal_otherreptile
19,animal_wolf
19,animal_lion
19,animal_otherdog
19,animal_othercanine
19,animal_deer
19,animal_otherungulate
19,animal_other
19,animal_husky
36,animal_lizard
23,animal_tiger
20,animal_wolf
17,animal_wolf
37,animal_mouse
16,animal_dragon
26,animal_wolf
20,animal_domesticcat
18,animal_dragon
18,animal_other
17,animal_dragon
21,animal_redfox
17,animal_wolf
18,animal_wolf
57,animal_wolf
16,animal_other
17,animal_dragon
17,animal_lizard
17,animal_dinosaur
19,animal_husky
19,animal_lion
26,animal_cougar
26,animal_raptor
26,animal_griffin
18,animal_wolf
16,animal_dragon
16,animal_wolf
16,animal_redfox
17,animal_horse
20,animal_wolf
20,animal_redfox
20,animal_panther
20,animal_lizard
20,animal_horse
23,animal_otherreptile
38,animal_greyfox
38,animal_otherdog
38,animal_dragon
38,animal_othermusteloid
17,animal_coyote
17,animal_raccoon
17,animal_dragon
19,animal_wolf
19,animal_raptor
19,animal_other
24,animal_otherfeline
19,animal_wolf
19,animal_husky
19,animal_otherdog
17,animal_wolf
17,animal_otherfox
21,animal_mouse
18,animal_horse
21,animal_grizzlybear
22,animal_other
22,animal_arcticfox
22,animal_domesticcat
17,animal_husky
17,animal_raccoon
16,animal_dragon
16,animal_dinosaur
19,animal_wolf
19,animal_domesticcat
19,animal_redfox
20,animal_redfox
20,animal_husky
20,animal_panther
20,animal_cheetah
25,animal_dragon
25,animal_other
17,animal_wolf
17,animal_husky
32,animal_raccoon
14,animal_riverotter
14,animal_other
14,animal_bat
14,animal_griffin
23,animal_dinosaur
16,animal_redfox
16,animal_wolf
16,animal_wolf
16,animal_coyote
14,animal_wolf
14,animal_raptor
17,animal_otherdog
17,animal_deer
17,animal_other
21,animal_rat
25,animal_domesticcat
30,animal_deer
19,animal_domesticcat
19,animal_otherfeline
19,animal_skunk
21,animal_wolf
15,animal_otherdog
15,animal_otherbird
23,animal_redfox
23,animal_otherfox
19,animal_snowleopard
14,animal_raccoon
18,animal_othercanine
18,animal_lizard
20,animal_other
18,animal_redfox
18,animal_otherfox
15,animal_bat
16,animal_deer
13,animal_other
15,animal_wolf
19,animal_redfox
19,animal_othercanine
19,animal_cougar
19,animal_otherfeline
19,animal_skunk
19,animal_redpanda
19,animal_othermusteloid
19,animal_deer
19,animal_rat
19,animal_other
19,animal_raven
19,animal_hyaena
19,animal_bat
15,animal_germanshepherd
15,animal_otherdog
36,animal_wolf
19,animal_panther
19,animal_dragon
18,animal_wolf
18,animal_coyote
18,animal_otherdog
59,animal_coyote
59,animal_dragon
59,animal_kangaroo
100,animal_cougar
18,animal_wolf
22,animal_dragon
18,animal_lion
25,animal_other
25,animal_rabbit
20,animal_otherdog
27,animal_lion
25,animal_rabbit
19,animal_wolf
19,animal_brownbear
18,animal_redfox
18,animal_greyfox
16,animal_dragon
16,animal_seaotter
18,animal_dragon
18,animal_otherreptile
18,animal_raccoon
18,animal_skunk
18,animal_othermarsupial
16,animal_wolf
16,animal_husky
17,animal_leopard
17,animal_snowleopard
17,animal_cheetah
18,animal_redfox
18,animal_other
20,animal_cheetah
20,animal_raven
20,animal_raptor
14,animal_bat
16,animal_wolf
16,animal_redfox
16,animal_other
16,animal_hyaena
15,animal_otherfeline
15,animal_other
25,animal_dragon
25,animal_other
17,animal_wolf
17,animal_other
21,animal_other
27,animal_jackal
23,animal_deer
22,animal_rabbit
22,animal_rabbit
22,animal_otherreptile
17,animal_domesticcat
16,animal_otherdog
23,animal_deer
23,animal_dragon
17,animal_otherfox
17,animal_othercanine
17,animal_greyfox
19,animal_raccoon
20,animal_wolf
18,animal_wolf
18,animal_redfox
18,animal_domesticcat
17,animal_other
24,animal_collie
24,animal_otherreptile
24,animal_otherungulate
15,animal_bat
18,animal_other
15,animal_husky
